股票代码,股票简称,最新价,所属概念,股票市场类型,涨跌幅:前复权[20260430],成交额[20260430],主力资金流向[20260430],区间涨跌幅:前复权[20260424-20260430],所属概念数量,a股市值(不含限售股)[20260430],成交量[20260430],主力买入金额[20260430],主力卖出金额[20260430],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],market_code,code
300057.SZ,万顺新材,9.76,PET铜箔;固态电池;锂电池概念;柔性屏(折叠屏);钠离子电池;宁德时代概念;OLED;超级电容;比亚迪概念;建筑节能;光伏概念;小米概念;储能;华为概念;DeepSeek概念;AI智能体;虚拟数字人;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,0.30832477,1.7839662E9,81623818.0,35.93314763231198,19,7452430814.56,1.8515859E8,350379470.0,268755652.0,9.81,10.07,9.22,9.76,8.735868,33,300057
603800.SH,洪田股份,51.92,PET铜箔;光刻机;固态电池;机器视觉;芯片概念;锂电池概念;海工装备;页岩气;天然气;沪股通;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),6.4807219,5.85879851E8,35293591.0,8.054110301769,11,10799360000.0,1.1575845E7,107154456.0,71860865.0,47,52.04,46.99,51.92,10.356849,17,603800
002992.SZ,宝明科技,52.44,PET铜箔;AI眼镜;消费电子概念;智能穿戴;MiniLED;小米概念;虚拟现实;智能座舱;新能源汽车;比亚迪概念;无人机;华为概念;固态电池;锂电池概念;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,3.12684366,1.76854196E8,16029831.0,-2.4372093023255856,15,8192968748.88,3418153,31651714.0,15621883.0,50.49,53.49,50.1,52.44,6.666666,33,002992
002426.SZ,胜利精密,3.72,PET铜箔;AI眼镜;苹果概念;消费电子概念;AI PC;智能穿戴;小米概念;新型工业化;新能源汽车;特斯拉概念;华为概念;人民币贬值受益;一体化压铸;锂电池概念;一带一路;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0,3.51444253E8,13520478.0,-2.872062663185375,17,12657671594.52,9.4281317E7,104079740.0,90559262.0,3.72,3.77,3.69,3.72,2.150537,33,002426
301076.SZ,新瀚新材,36.72,PEEK材料;专精特新;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,-0.2173913,8.05849994E7,1870238.0,-3.7483617300131056,4,4032004826.16,2197275,5327778.0,3457540.0,36.68,37.1,36.16,36.72,2.554347,33,301076
688716.SH,中研股份,32.12,PEEK材料;人形机器人;专精特新;机器人概念;新能源汽车;3D打印;碳纤维;商业航天;医疗器械概念;大飞机;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,0.75282309,4.5253141E7,352610.86999999965,-0.24844720496896086,11,2246060700.4,1408466,3969840.3,3617229.43,31.82,32.43,31.59,32.12,2.63488,17,688716
600143.SH,金发科技,17.15,PEEK材料;人形机器人;特斯拉概念;固态电池;碳纤维;锂电池概念;储能;光伏概念;机器人概念;商业航天;新能源汽车;低空经济;无人机;充电桩;数据中心;5G;氢能源;可降解塑料;粤港澳大湾区;数字经济;碳中和;创投;医疗器械概念;沪股通;融资融券;合成生物,上证AB股;上证A股;上证上市公司;上证主板A股;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),0.64553991,7.67616331E8,7686969.0,1.7200474495848113,26,45187266380.2,4.4741829E7,116024898.0,108337929.0,17.03,17.31,16.95,17.15,2.112676,17,600143
300100.SZ,双林股份,28.51,PEEK材料;人形机器人;华为汽车;长安汽车概念;智能座舱;特斯拉概念;低空经济;机器人概念;比亚迪概念;新能源汽车;汽车电子;工业互联网;工业母机;深股通;融资融券,中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,1.45907473,1.90717258E8,10960078.599999998,-4.5850066934404206,15,15713458500.83,6710168,27070450.4,16110371.8,28,28.7,27.98,28.51,2.562277,33,300100
300539.SZ,横河精密,29.19,PEEK材料;减速器;比亚迪概念;智能座舱;小米概念;专精特新;无人机;华为汽车;机器人概念;华为概念;新能源汽车;家用电器;智能家居;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,3.5841022,3.38560772E8,22394875.0,-1.7171717171717105,14,6360157638.03,1.1506269E7,63824737.0,41429862.0,28.17,30.1,28.06,29.19,7.239176,33,300539
603823.SH,百合花,16.7,PEEK材料;光刻胶;钠离子电池;沪股通,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通,4.24469413,1.49027894E8,8470928.4,3.08641975308642,4,6953340656.8,9011959,20231551.0,11760622.6,16.08,16.79,16.08,16.7,4.43196,17,603823
002134.SZ,天津普林,25.32,PCB概念;专精特新;新能源汽车;军工;大飞机;京津冀一体化;天津自贸区;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0.79617834,2.91189865E8,2042045.0,10.182767624020887,8,6241124597.16,1.15193E7,26685615.0,24643570.0,25.11,25.77,24.8,25.32,3.861464,33,002134
001359.SZ,平安电工,87.75,PCB概念;新能源汽车;特斯拉概念;固态电池;宁德时代概念;汽车热管理;储能;高铁;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,5.08982036,2.74594521E8,45085526.0,6.622114216281899,10,4069555425.0,3201038,65949973.0,20864447.0,83.35,87.8,82.77,87.75,6.023952,33,001359
002708.SZ,光洋股份,13.34,PCB概念;消费电子概念;汽车电子;智能座舱;比亚迪概念;人形机器人;智能穿戴;AI眼镜;减速器;股权转让(并购重组);无人驾驶;新能源汽车;飞行汽车(eVTOL);机器人概念;长安汽车概念;低空经济;2025年报预增;军工;回购增持再贷款概念;国企改革;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,1.29081245,1.76924116E8,5800849.0,0.9077155824508262,21,6892198390.34,1.3288114E7,21038914.0,15238065.0,13.13,13.5,13.13,13.34,2.809415,33,002708
688003.SH,天准科技,72.08,PCB概念;先进封装;苹果概念;英伟达概念;第三代半导体;消费电子概念;芯片概念;机器视觉;小米概念;专精特新;无人驾驶;新型工业化;新能源汽车;人形机器人;机器人概念;光伏概念;车联网(车路协同);高端装备;低空经济;百度概念;人工智能;智能物流;DeepSeek概念;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,3.26647564,3.05259574E8,3953706.0,4.874145205878065,25,14006621640.0,4268622,45409888.0,41456182.0,70.7,72.89,69.51,72.08,4.842406,17,688003
688733.SH,壹石通,29.9,PCB概念;先进封装;存储芯片;宁德时代概念;固态电池;芯片概念;锂电池概念;专精特新;钠离子电池;新能源汽车;光伏概念;华为概念;燃料电池;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,2.5728988,2.59930793E8,19903435.0,5.059732958538291,14,5973278181.0,8591033,46488360.0,26584925.0,30.35,31.08,29.71,29.9,4.699828,17,688733
603110.SH,东方材料,22.13,PCB概念;算力租赁;东数西算(算力);石墨烯;数据中心;DeepSeek概念;AIGC概念,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股,2.40629338,6.0853349E8,12073524.0,21.861233480176203,7,4453147579.16,2.7579156E7,65071843.0,52998319.0,21.4,22.65,21.4,22.13,5.784359,17,603110
603124.SH,江南新材,127.1,PCB概念;PET铜箔;液冷服务器;专精特新;工业母机;沪股通;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-0.84256514,3.47499282E8,13538114.0,2.4834704079987087,7,9864079751.0,2729104,48501668.0,34963554.0,128.18,132.5,125.13,127.1,5.749726,17,603124
688359.SH,三孚新科,99.49,PCB概念;PET铜箔;光伏概念;HJT电池;TOPCON电池;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,2.48248867,3.79061598E8,14579666.0,4.517281227019642,7,9824254165.03,3885610,105047248.0,90467582.0,97.85,99.88,95.13,99.49,4.892871,17,688359
301591.SZ,肯特股份,39.89,PCB概念;PEEK材料;专精特新;比亚迪概念;新能源汽车;军工;商业航天;卫星导航;海工装备;医疗器械概念;核电;风电;氢能源;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,0.17579106,4.75122239E7,7253018.0,-2.5647288715192897,14,1353802776.0,1193142,8465444.0,1212426.0,39.42,40.16,39.42,39.89,1.858362,33,301591
300836.SZ,佰奥智能,59.81,PCB概念;苹果概念;商业航天;传感器;机器视觉;新型工业化;新能源汽车;机器人概念;2025年报预增;工业互联网;充电桩;人工智能;数字经济;民爆概念;绿色电力,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,2.80165005,1.57254074E8,1506039.0,-2.890079558369867,15,3795078294.97,2646004,31907597.0,30401558.0,57.48,60.82,57.48,59.81,5.740804,33,300836
301366.SZ,一博科技,38.35,PCB概念;苹果概念;汽车电子;芯片概念;5G;华为海思概念股;智能座舱;比亚迪概念;人形机器人;英伟达概念;专精特新;无人驾驶;机器人概念;华为概念;无人机;飞行汽车(eVTOL);数据中心;商业航天;低空经济;车联网(车路协同);脑机接口;东数西算(算力);腾讯概念;人工智能;百度概念;阿里巴巴概念;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,0.31388962,1.04895585E8,12996090.7,2.4579214533796465,28,4486810175.9,2732040,17692259.9,4696169.2,38.23,38.8,38.07,38.35,1.909495,33,301366
688519.SH,南亚新材,174.19,PCB概念;MiniLED;共封装光学(CPO);存储芯片;5G;专精特新;华为概念;新能源汽车;2025年报预增;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,-0.51970303,1.10254828E9,25662891.0,18.399945622620983,11,40894760838.38,6350339,280412123.0,254749232.0,174.6,180.65,167,174.19,7.795545,17,688519
688813.SH,泰金新能,92.4,PCB概念;科创次新股;PET铜箔;共封装光学(CPO);锂电池概念;军工;比亚迪概念;注册制次新股;华为概念;核电;氢能源;西部大开发;国企改革;新股与次新股;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,6.85786978,8.23238878E8,69229470.0,22.905027932960888,15,2779112582.4,9262583,224546013.0,155316543.0,86.43,93.99,83.2,92.4,12.478316,17,688813
603256.SH,宏和科技,119.1,PCB概念;华为手机;苹果概念;5G;消费电子概念;芯片概念;数据中心;2025年报预增;专精特新;华为概念;海峡两岸;沪股通,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通,-1.26015586,4.40614373E9,127266430.0,12.475210123713282,12,104775545250.0,3.7501037E7,862469070.0,735202640.0,125,125.5,111.16,119.1,11.888575,17,603256
001266.SZ,宏英智能,40.59,PCB概念;换电概念;新型工业化;数据中心;充电桩;物联网;工业互联网;传感器;储能;专精特新;人工智能;农机;汽车电子;机器人概念;新能源汽车;AI智能体;车联网(车路协同);风电;商业航天;智能座舱;卫星导航;无人驾驶;回购增持再贷款概念,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股,2.70748988,7.04106695E8,12506209.0,26.5274314214464,23,2359841796.18,1.6806961E7,75904704.0,63398495.0,41.9,43.45,40.35,40.59,7.844129,33,001266
300936.SZ,中英科技,72.93,PCB概念;毫米波雷达;5G;专精特新;芯片概念;消费电子概念;卫星导航;无人驾驶;华为概念;储能;融资融券,IPO审核未通过股票;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,3.7116041,2.54316578E8,15362713.0,-4.316452374704792,11,3458428116.0,3514197,50147421.0,34784708.0,70,75.44,69.5,72.93,8.447098,33,300936
300819.SZ,聚杰微纤,56.94,PCB概念;固态电池;机器人概念;人民币贬值受益;氢能源;体育产业,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,-3.06435138,3.47739065E8,705951.0,0.5829358770535211,6,7673362515.0,6056000,59494742.0,58788791.0,59.47,59.74,56.05,56.94,6.28192,33,300819
688308.SH,欧科亿,95.64,PCB概念;工业母机;2026一季报预增;2025年报预增;专精特新;人形机器人;航空发动机;商业航天;光伏概念;机器人概念;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,1.88558645,1.22472458E9,1165847.0,3.641092327698309,11,15185882553.12,1.2777301E7,287934378.0,286768531.0,93.87,97.84,93.01,95.64,5.145413,17,688308
301377.SZ,鼎泰高科,234.66,PCB概念;工业母机;2025年报预增;机器视觉;粤港澳大湾区;机器人概念;高端装备;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,2.92105263,6.97368343E8,80866070.0,5.299528831052278,9,16666491840.0,2997941,137407070.0,56541000.0,228.31,235.85,225.01,234.66,4.754385,33,301377
002886.SZ,沃特股份,22.53,PCB概念;富士康概念;毫米波雷达;先进封装;新型烟草(电子烟);3D打印;PEEK材料;小米概念;5G;芯片概念;特斯拉概念;小米汽车;专精特新;6G概念;新能源汽车;人形机器人;华为汽车;无人机;碳纤维;机器人概念;2025年报预增;商业航天;军工;低空经济;华为概念;光伏概念;粤港澳大湾区;石墨烯;核电;特高压;合成生物;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,3.15934066,2.63959254E8,1724288.0,-0.30973451327433754,32,4710531034.92,1.1583145E7,13543607.0,11819319.0,22.63,23.28,22.51,22.53,3.525641,33,002886
301568.SZ,思泰克,56.97,PCB概念;富士康概念;光刻机;5G;汽车电子;消费电子概念;芯片概念;MicroLED概念;AI眼镜;光刻胶;机器视觉;新型工业化;比亚迪概念;专精特新;高端装备;商业航天;海峡两岸;锂电池概念;人工智能;福建自贸区;多模态AI;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,1.93236715,2.90657839E8,3839684.6000000015,4.0357925493060645,22,2711735539.2,5142809,30644766.6,26805082.0,55.9,57.58,55.15,56.97,4.347826,33,301568
